timestamp,dhw_draw_size_l,dhw_draw_energy_kwh,t_out_c,t_amb_c,st_power_kw
2024-06-06 08:00:00,0.0,0.0,9.6,19.6,-1.0
2024-06-06 08:30:00,0.0,0.0,10.1,20.1,0.0
2024-06-06 09:00:00,0.0,0.0,10.6,20.6,0.0
2024-06-06 09:30:00,0.0,0.0,10.4,20.4,0.0
2024-06-06 10:00:00,0.0,0.0,10.2,20.2,2.0
2024-06-06 10:30:00,0.0,0.0,10.2,20.2,2.0
2024-06-06 11:00:00,0.0,0.0,10.2,20.2,6.0
2024-06-06 11:30:00,0.0,0.0,11.05,21.05,1.0
2024-06-06 12:00:00,0.0,0.0,11.9,21.9,5.0
2024-06-06 12:30:00,0.0,0.0,11.85,21.85,5.0
2024-06-06 13:00:00,0.0,0.0,11.8,21.8,1.0
2024-06-06 13:30:00,0.0,0.0,12.2,22.2,0.0
2024-06-06 14:00:00,0.0,0.0,12.6,22.6,0.0
2024-06-06 14:30:00,0.0,0.0,12.35,22.35,0.0
2024-06-06 15:00:00,0.0,0.0,12.1,22.1,0.0
2024-06-06 15:30:00,0.0,0.0,12.1,22.1,0.0
2024-06-06 16:00:00,0.0,0.0,12.1,22.1,0.0
2024-06-06 16:30:00,0.0,0.0,12.0,22.0,0.0
2024-06-06 17:00:00,0.0,0.0,11.9,21.9,0.0
2024-06-06 17:30:00,0.0,0.0,11.85,21.85,0.0
2024-06-06 18:00:00,0.0,0.0,11.8,21.8,0.0
2024-06-06 18:30:00,0.0,0.0,11.45,21.45,0.0
2024-06-06 19:00:00,0.0,0.0,11.1,21.1,0.0
2024-06-06 19:30:00,0.0,0.0,10.6,20.6,0.0
2024-06-06 20:00:00,0.0,0.0,10.1,20.1,0.0
2024-06-06 20:30:00,0.0,0.0,9.7,19.7,0.0
2024-06-06 21:00:00,0.0,0.0,9.3,19.3,0.0
2024-06-06 21:30:00,0.0,0.0,9.0,19.0,0.0
2024-06-06 22:00:00,0.0,0.0,8.7,18.7,0.0
2024-06-06 22:30:00,0.0,0.0,8.35,18.35,0.0
2024-06-06 23:00:00,0.0,0.0,8.0,18.0,0.0
2024-06-06 23:30:00,0.0,0.0,7.9,17.9,0.0
2024-06-07 00:00:00,0.0,0.0,7.8,17.8,0.0
2024-06-07 00:30:00,0.0,0.0,7.8,17.8,0.0
2024-06-07 01:00:00,0.0,0.0,7.8,17.8,0.0
2024-06-07 01:30:00,0.0,0.0,7.75,17.75,0.0
2024-06-07 02:00:00,0.0,0.0,7.7,17.7,0.0
2024-06-07 02:30:00,0.0,0.0,7.7,17.7,0.0
2024-06-07 03:00:00,19.96145126983044,0.9284292779501137,7.7,17.7,0.0
2024-06-07 03:30:00,19.96145126983044,0.9284292779501137,7.85,17.85,0.0
2024-06-07 04:00:00,19.96145126983044,0.9284292779501137,8.0,18.0,0.0
2024-06-07 04:30:00,19.96145126983044,0.9284292779501137,8.2,18.2,0.0
2024-06-07 05:00:00,0.0,0.0,8.4,18.4,0.0
2024-06-07 05:30:00,0.0,0.0,8.65,18.65,0.0
2024-06-07 06:00:00,0.0,0.0,8.9,18.9,-1.0
2024-06-07 06:30:00,0.0,0.0,9.15,19.15,0.0
2024-06-07 07:00:00,0.0,0.0,9.4,19.4,0.0
2024-06-07 07:30:00,0.0,0.0,9.8,19.8,2.0
2024-06-07 08:00:00,0.0,0.0,10.2,20.2,3.0
2024-06-07 08:30:00,0.0,0.0,10.65,20.65,0.0
2024-06-07 09:00:00,0.0,0.0,11.1,21.1,2.0
2024-06-07 09:30:00,0.0,0.0,11.35,21.35,1.0
2024-06-07 10:00:00,0.0,0.0,11.6,21.6,4.0
2024-06-07 10:30:00,15.969161015864351,0.7427434223600908,11.6,21.6,3.0
2024-06-07 11:00:00,15.969161015864351,0.7427434223600908,11.6,21.6,0.0
2024-06-07 11:30:00,15.969161015864351,0.7427434223600908,12.05,22.05,3.0
2024-06-07 12:00:00,15.969161015864351,0.7427434223600908,12.5,22.5,1.0
2024-06-07 12:30:00,15.969161015864351,0.7427434223600908,12.45,22.45,4.0
2024-06-07 13:00:00,0.0,0.0,12.4,22.4,0.0
2024-06-07 13:30:00,0.0,0.0,12.15,22.15,0.0
2024-06-07 14:00:00,0.0,0.0,11.9,21.9,0.0
2024-06-07 14:30:00,0.0,0.0,12.0,22.0,1.0
2024-06-07 15:00:00,0.0,0.0,12.1,22.1,0.0
2024-06-07 15:30:00,0.0,0.0,12.15,22.15,0.0
2024-06-07 16:00:00,0.0,0.0,12.2,22.2,0.0
2024-06-07 16:30:00,0.0,0.0,11.9,21.9,0.0
2024-06-07 17:00:00,0.0,0.0,11.6,21.6,0.0
2024-06-07 17:30:00,0.0,0.0,11.1,21.1,0.0
2024-06-07 18:00:00,0.0,0.0,10.6,20.6,0.0
2024-06-07 18:30:00,0.0,0.0,10.5,20.5,0.0
2024-06-07 19:00:00,0.0,0.0,10.4,20.4,0.0
2024-06-07 19:30:00,0.0,0.0,10.05,20.05,0.0
2024-06-07 20:00:00,0.0,0.0,9.7,19.7,0.0
2024-06-07 20:30:00,0.0,0.0,9.45,19.45,0.0
2024-06-07 21:00:00,0.0,0.0,9.2,19.2,0.0
2024-06-07 21:30:00,0.0,0.0,9.05,19.05,0.0
2024-06-07 22:00:00,0.0,0.0,8.9,18.9,0.0
2024-06-07 22:30:00,0.0,0.0,8.65,18.65,0.0
2024-06-07 23:00:00,0.0,0.0,8.4,18.4,0.0
2024-06-07 23:30:00,0.0,0.0,8.2,18.2,0.0
2024-06-08 00:00:00,0.0,0.0,8.0,18.0,0.0
2024-06-08 00:30:00,0.0,0.0,7.6,17.6,0.0
2024-06-08 01:00:00,0.0,0.0,7.2,17.2,0.0
2024-06-08 01:30:00,0.0,0.0,7.3,17.3,0.0
2024-06-08 02:00:00,0.0,0.0,7.4,17.4,0.0
2024-06-08 02:30:00,0.0,0.0,7.25,17.25,0.0
2024-06-08 03:00:00,0.0,0.0,7.1,17.1,0.0
2024-06-08 03:30:00,0.0,0.0,7.1,17.1,0.0
2024-06-08 04:00:00,0.0,0.0,7.1,17.1,0.0
2024-06-08 04:30:00,0.0,0.0,7.05,17.05,0.0
2024-06-08 05:00:00,0.0,0.0,7.0,17.0,0.0
2024-06-08 05:30:00,0.0,0.0,7.2,17.2,0.0
2024-06-08 06:00:00,0.0,0.0,7.4,17.4,0.0
2024-06-08 06:30:00,0.0,0.0,7.85,17.85,1.0
2024-06-08 07:00:00,0.0,0.0,8.3,18.3,3.0
2024-06-08 07:30:00,0.0,0.0,8.7,18.7,2.0
2024-06-08 08:00:00,0.0,0.0,9.1,19.1,1.0
2024-06-08 08:30:00,0.0,0.0,9.35,19.35,0.0
2024-06-08 09:00:00,0.0,0.0,9.6,19.6,1.0
2024-06-08 09:30:00,0.0,0.0,9.55,19.55,1.0
2024-06-08 10:00:00,0.0,0.0,9.5,19.5,1.0
2024-06-08 10:30:00,0.0,0.0,10.0,20.0,0.0
2024-06-08 11:00:00,0.0,0.0,10.5,20.5,6.0
2024-06-08 11:30:00,0.0,0.0,10.7,20.7,4.0
2024-06-08 12:00:00,0.0,0.0,10.9,20.9,3.0
2024-06-08 12:30:00,0.0,0.0,10.75,20.75,2.0
2024-06-08 13:00:00,0.0,0.0,10.6,20.6,2.0
2024-06-08 13:30:00,0.0,0.0,10.8,20.8,0.0
2024-06-08 14:00:00,0.0,0.0,11.0,21.0,0.0
2024-06-08 14:30:00,0.0,0.0,10.8,20.8,0.0
2024-06-08 15:00:00,0.0,0.0,10.6,20.6,0.0
2024-06-08 15:30:00,0.0,0.0,10.25,20.25,0.0
2024-06-08 16:00:00,0.0,0.0,9.9,19.9,0.0
2024-06-08 16:30:00,0.0,0.0,9.7,19.7,0.0
2024-06-08 17:00:00,0.0,0.0,9.5,19.5,0.0
2024-06-08 17:30:00,0.0,0.0,9.3,19.3,0.0
2024-06-08 18:00:00,0.0,0.0,9.1,19.1,0.0
2024-06-08 18:30:00,0.0,0.0,8.8,18.8,0.0
2024-06-08 19:00:00,0.0,0.0,8.5,18.5,0.0
2024-06-08 19:30:00,0.0,0.0,8.3,18.3,0.0
2024-06-08 20:00:00,0.0,0.0,8.1,18.1,0.0
2024-06-08 20:30:00,0.0,0.0,8.05,18.05,0.0
2024-06-08 21:00:00,0.0,0.0,8.0,18.0,0.0
2024-06-08 21:30:00,0.0,0.0,7.95,17.95,0.0
2024-06-08 22:00:00,0.0,0.0,7.9,17.9,0.0
2024-06-08 22:30:00,0.0,0.0,7.9,17.9,0.0
2024-06-08 23:00:00,0.0,0.0,7.9,17.9,0.0
2024-06-08 23:30:00,0.0,0.0,7.85,17.85,0.0
2024-06-09 00:00:00,0.0,0.0,7.8,17.8,0.0
2024-06-09 00:30:00,0.0,0.0,7.7,17.7,0.0
2024-06-09 01:00:00,0.0,0.0,7.6,17.6,0.0
2024-06-09 01:30:00,0.0,0.0,7.6,17.6,0.0
2024-06-09 02:00:00,0.0,0.0,7.6,17.6,0.0
2024-06-09 02:30:00,0.0,0.0,7.45,17.45,0.0
2024-06-09 03:00:00,0.0,0.0,7.3,17.3,0.0
2024-06-09 03:30:00,0.0,0.0,7.25,17.25,0.0
2024-06-09 04:00:00,0.0,0.0,7.2,17.2,0.0
2024-06-09 04:30:00,0.0,0.0,7.4,17.4,0.0
2024-06-09 05:00:00,0.0,0.0,7.6,17.6,0.0
2024-06-09 05:30:00,0.0,0.0,7.85,17.85,0.0
2024-06-09 06:00:00,0.0,0.0,8.1,18.1,0.0
2024-06-09 06:30:00,0.0,0.0,8.5,18.5,0.0
2024-06-09 07:00:00,0.0,0.0,8.9,18.9,0.0
2024-06-09 07:30:00,0.0,0.0,9.4,19.4,0.0
2024-06-09 08:00:00,0.0,0.0,9.9,19.9,0.0
2024-06-09 08:30:00,0.0,0.0,10.25,20.25,0.0
2024-06-09 09:00:00,0.0,0.0,10.6,20.6,0.0
2024-06-09 09:30:00,0.0,0.0,10.75,20.75,0.0
2024-06-09 10:00:00,0.0,0.0,10.9,20.9,0.0
2024-06-09 10:30:00,0.0,0.0,11.15,21.15,0.0
2024-06-09 11:00:00,0.0,0.0,11.4,21.4,1.0
2024-06-09 11:30:00,0.0,0.0,11.5,21.5,1.0
2024-06-09 12:00:00,0.0,0.0,11.6,21.6,5.0
2024-06-09 12:30:00,0.0,0.0,11.5,21.5,3.0
2024-06-09 13:00:00,0.0,0.0,11.4,21.4,0.0
2024-06-09 13:30:00,0.0,0.0,11.45,21.45,0.0
2024-06-09 14:00:00,0.0,0.0,11.5,21.5,1.0
2024-06-09 14:30:00,0.0,0.0,11.7,21.7,0.0
2024-06-09 15:00:00,0.0,0.0,11.9,21.9,0.0
2024-06-09 15:30:00,0.0,0.0,11.5,21.5,0.0
2024-06-09 16:00:00,0.0,0.0,11.1,21.1,0.0
2024-06-09 16:30:00,0.0,0.0,10.85,20.85,0.0
2024-06-09 17:00:00,0.0,0.0,10.6,20.6,0.0
2024-06-09 17:30:00,0.0,0.0,10.75,20.75,0.0
2024-06-09 18:00:00,0.0,0.0,10.9,20.9,0.0
2024-06-09 18:30:00,0.0,0.0,10.5,20.5,0.0
2024-06-09 19:00:00,0.0,0.0,10.1,20.1,0.0
2024-06-09 19:30:00,0.0,0.0,9.5,19.5,0.0
2024-06-09 20:00:00,0.0,0.0,8.9,18.9,0.0
2024-06-09 20:30:00,0.0,0.0,8.65,18.65,0.0
2024-06-09 21:00:00,0.0,0.0,8.4,18.4,0.0
2024-06-09 21:30:00,0.0,0.0,8.35,18.35,0.0
2024-06-09 22:00:00,0.0,0.0,8.3,18.3,0.0
2024-06-09 22:30:00,0.0,0.0,8.25,18.25,0.0
2024-06-09 23:00:00,0.0,0.0,8.2,18.2,0.0
2024-06-09 23:30:00,0.0,0.0,8.1,18.1,0.0
2024-06-10 00:00:00,0.0,0.0,8.0,18.0,0.0
2024-06-10 00:30:00,0.0,0.0,8.0,18.0,0.0
2024-06-10 01:00:00,0.0,0.0,8.0,18.0,0.0
2024-06-10 01:30:00,0.0,0.0,7.9,17.9,0.0
2024-06-10 02:00:00,0.0,0.0,7.8,17.8,0.0
2024-06-10 02:30:00,0.0,0.0,7.7,17.7,0.0
2024-06-10 03:00:00,37.34832498681562,1.7371120932756687,7.6,17.6,0.0
2024-06-10 03:30:00,37.34832498681562,1.7371120932756687,7.45,17.45,0.0
2024-06-10 04:00:00,37.34832498681562,1.7371120932756687,7.3,17.3,0.0
2024-06-10 04:30:00,37.34832498681562,1.7371120932756687,7.45,17.45,0.0
2024-06-10 05:00:00,37.34832498681562,1.7371120932756687,7.6,17.6,0.0
2024-06-10 05:30:00,0.0,0.0,7.7,17.7,0.0
2024-06-10 06:00:00,0.0,0.0,7.8,17.8,0.0
2024-06-10 06:30:00,0.0,0.0,8.2,18.2,0.0
2024-06-10 07:00:00,0.0,0.0,8.6,18.6,0.0
2024-06-10 07:30:00,0.0,0.0,8.9,18.9,0.0
2024-06-10 08:00:00,0.0,0.0,9.2,19.2,0.0
2024-06-10 08:30:00,0.0,0.0,9.15,19.15,0.0
2024-06-10 09:00:00,0.0,0.0,9.1,19.1,0.0
2024-06-10 09:30:00,0.0,0.0,8.9,18.9,0.0
2024-06-10 10:00:00,0.0,0.0,8.7,18.7,0.0
2024-06-10 10:30:00,0.0,0.0,8.65,18.65,0.0
2024-06-10 11:00:00,0.0,0.0,8.6,18.6,0.0
2024-06-10 11:30:00,0.0,0.0,8.6,18.6,0.0
2024-06-10 12:00:00,54.23746071966345,2.5226445619167914,8.6,18.6,0.0
2024-06-10 12:30:00,54.23746071966345,2.5226445619167914,8.75,18.75,0.0
2024-06-10 13:00:00,0.0,0.0,8.9,18.9,0.0
2024-06-10 13:30:00,0.0,0.0,8.8,18.8,0.0
2024-06-10 14:00:00,0.0,0.0,8.7,18.7,0.0
2024-06-10 14:30:00,0.0,0.0,9.05,19.05,0.0
2024-06-10 15:00:00,0.0,0.0,9.4,19.4,0.0
2024-06-10 15:30:00,0.0,0.0,9.5,19.5,0.0
2024-06-10 16:00:00,0.0,0.0,9.6,19.6,0.0
2024-06-10 16:30:00,0.0,0.0,9.65,19.65,0.0
2024-06-10 17:00:00,0.0,0.0,9.7,19.7,0.0
2024-06-10 17:30:00,0.0,0.0,9.55,19.55,0.0
2024-06-10 18:00:00,0.0,0.0,9.4,19.4,0.0
2024-06-10 18:30:00,0.0,0.0,9.2,19.2,0.0
2024-06-10 19:00:00,0.0,0.0,9.0,19.0,0.0
2024-06-10 19:30:00,0.0,0.0,8.8,18.8,0.0
2024-06-10 20:00:00,0.0,0.0,8.6,18.6,0.0
2024-06-10 20:30:00,0.0,0.0,8.25,18.25,0.0
2024-06-10 21:00:00,0.0,0.0,7.9,17.9,0.0
2024-06-10 21:30:00,0.0,0.0,7.65,17.65,0.0
2024-06-10 22:00:00,0.0,0.0,7.4,17.4,0.0
2024-06-10 22:30:00,0.0,0.0,7.3,17.3,0.0
2024-06-10 23:00:00,0.0,0.0,7.2,17.2,0.0
2024-06-10 23:30:00,0.0,0.0,7.3,17.3,0.0
2024-06-11 00:00:00,0.0,0.0,7.4,17.4,0.0
2024-06-11 00:30:00,0.0,0.0,7.4,17.4,0.0
2024-06-11 01:00:00,0.0,0.0,7.4,17.4,0.0
2024-06-11 01:30:00,0.0,0.0,7.45,17.45,0.0
2024-06-11 02:00:00,0.0,0.0,7.5,17.5,0.0
2024-06-11 02:30:00,0.0,0.0,7.55,17.55,0.0
2024-06-11 03:00:00,0.0,0.0,7.6,17.6,0.0
2024-06-11 03:30:00,0.0,0.0,7.5,17.5,0.0
2024-06-11 04:00:00,0.0,0.0,7.4,17.4,0.0
2024-06-11 04:30:00,0.0,0.0,7.4,17.4,0.0
2024-06-11 05:00:00,0.0,0.0,7.4,17.4,0.0
2024-06-11 05:30:00,0.0,0.0,7.6,17.6,0.0
2024-06-11 06:00:00,0.0,0.0,7.8,17.8,0.0
2024-06-11 06:30:00,0.0,0.0,8.1,18.1,0.0
2024-06-11 07:00:00,0.0,0.0,8.4,18.4,0.0
2024-06-11 07:30:00,0.0,0.0,8.75,18.75,0.0
2024-06-11 08:00:00,0.0,0.0,9.1,19.1,0.0
2024-06-11 08:30:00,0.0,0.0,8.85,18.85,1.0
2024-06-11 09:00:00,0.0,0.0,8.6,18.6,0.0
2024-06-11 09:30:00,0.0,0.0,8.9,18.9,1.0
2024-06-11 10:00:00,0.0,0.0,9.2,19.2,1.0
2024-06-11 10:30:00,0.0,0.0,9.5,19.5,1.0
2024-06-11 11:00:00,0.0,0.0,9.8,19.8,2.0
2024-06-11 11:30:00,0.0,0.0,9.9,19.9,3.0
2024-06-11 12:00:00,0.0,0.0,10.0,20.0,3.0
2024-06-11 12:30:00,0.0,0.0,9.85,19.85,1.0
2024-06-11 13:00:00,0.0,0.0,9.7,19.7,1.0
2024-06-11 13:30:00,0.0,0.0,9.9,19.9,0.0
2024-06-11 14:00:00,0.0,0.0,10.1,20.1,1.0
2024-06-11 14:30:00,0.0,0.0,10.3,20.3,0.0
2024-06-11 15:00:00,0.0,0.0,10.5,20.5,0.0
2024-06-11 15:30:00,0.0,0.0,10.55,20.55,0.0
2024-06-11 16:00:00,0.0,0.0,10.6,20.6,0.0
2024-06-11 16:30:00,0.0,0.0,10.5,20.5,0.0
2024-06-11 17:00:00,0.0,0.0,10.4,20.4,0.0
2024-06-11 17:30:00,0.0,0.0,10.15,20.15,0.0
2024-06-11 18:00:00,0.0,0.0,9.9,19.9,0.0
2024-06-11 18:30:00,0.0,0.0,9.6,19.6,0.0
2024-06-11 19:00:00,0.0,0.0,9.3,19.3,0.0
2024-06-11 19:30:00,0.0,0.0,9.1,19.1,0.0
2024-06-11 20:00:00,0.0,0.0,8.9,18.9,0.0
2024-06-11 20:30:00,0.0,0.0,8.75,18.75,0.0
2024-06-11 21:00:00,0.0,0.0,8.6,18.6,0.0
2024-06-11 21:30:00,0.0,0.0,8.45,18.45,0.0
2024-06-11 22:00:00,0.0,0.0,8.3,18.3,0.0
2024-06-11 22:30:00,0.0,0.0,8.2,18.2,0.0
2024-06-11 23:00:00,0.0,0.0,8.1,18.1,0.0
2024-06-11 23:30:00,0.0,0.0,8.05,18.05,0.0
2024-06-12 00:00:00,0.0,0.0,8.0,18.0,0.0
2024-06-12 00:30:00,0.0,0.0,7.9,17.9,0.0
2024-06-12 01:00:00,0.0,0.0,7.8,17.8,0.0
2024-06-12 01:30:00,0.0,0.0,7.85,17.85,0.0
2024-06-12 02:00:00,0.0,0.0,7.9,17.9,0.0
2024-06-12 02:30:00,0.0,0.0,7.75,17.75,0.0
2024-06-12 03:00:00,0.0,0.0,7.6,17.6,0.0
2024-06-12 03:30:00,0.0,0.0,7.6,17.6,0.0
2024-06-12 04:00:00,0.0,0.0,7.6,17.6,0.0
2024-06-12 04:30:00,0.0,0.0,7.75,17.75,0.0
2024-06-12 05:00:00,0.0,0.0,7.9,17.9,0.0
2024-06-12 05:30:00,0.0,0.0,8.2,18.2,0.0
2024-06-12 06:00:00,0.0,0.0,8.5,18.5,0.0
2024-06-12 06:30:00,0.0,0.0,8.65,18.65,0.0
2024-06-12 07:00:00,0.0,0.0,8.8,18.8,0.0
2024-06-12 07:30:00,0.0,0.0,8.95,18.95,0.0
2024-06-12 08:00:00,0.0,0.0,9.1,19.1,0.0
2024-06-12 08:30:00,0.0,0.0,9.4,19.4,1.0
2024-06-12 09:00:00,0.0,0.0,9.7,19.7,1.0
2024-06-12 09:30:00,0.0,0.0,10.05,20.05,2.0
2024-06-12 10:00:00,0.0,0.0,10.4,20.4,1.0
2024-06-12 10:30:00,67.92267997196615,3.1591593151405584,10.7,20.7,3.0
2024-06-12 11:00:00,67.92267997196615,3.1591593151405584,11.0,21.0,5.0
2024-06-12 11:30:00,67.92267997196615,3.1591593151405584,11.2,21.2,3.0
2024-06-12 12:00:00,0.0,0.0,11.4,21.4,1.0
2024-06-12 12:30:00,0.0,0.0,11.25,21.25,0.0
2024-06-12 13:00:00,0.0,0.0,11.1,21.1,0.0
2024-06-12 13:30:00,0.0,0.0,11.35,21.35,1.0
2024-06-12 14:00:00,0.0,0.0,11.6,21.6,0.0
2024-06-12 14:30:00,0.0,0.0,11.75,21.75,0.0
2024-06-12 15:00:00,0.0,0.0,11.9,21.9,0.0
2024-06-12 15:30:00,0.0,0.0,12.0,22.0,0.0
2024-06-12 16:00:00,0.0,0.0,12.1,22.1,0.0
2024-06-12 16:30:00,0.0,0.0,12.05,22.05,0.0
2024-06-12 17:00:00,0.0,0.0,12.0,22.0,0.0
2024-06-12 17:30:00,0.0,0.0,12.0,22.0,0.0
2024-06-12 18:00:00,0.0,0.0,12.0,22.0,0.0
2024-06-12 18:30:00,0.0,0.0,11.9,21.9,0.0
2024-06-12 19:00:00,0.0,0.0,11.8,21.8,0.0
2024-06-12 19:30:00,0.0,0.0,11.5,21.5,0.0
2024-06-12 20:00:00,0.0,0.0,11.2,21.2,0.0
2024-06-12 20:30:00,0.0,0.0,10.95,20.95,0.0
2024-06-12 21:00:00,0.0,0.0,10.7,20.7,0.0
2024-06-12 21:30:00,0.0,0.0,10.25,20.25,0.0
2024-06-12 22:00:00,0.0,0.0,9.8,19.8,0.0
2024-06-12 22:30:00,0.0,0.0,9.2,19.2,0.0
2024-06-12 23:00:00,0.0,0.0,8.6,18.6,0.0
2024-06-12 23:30:00,0.0,0.0,8.25,18.25,0.0
2024-07-01 00:00:00,0.0,0.0,12.1,22.1,0.0
2024-07-01 00:30:00,0.0,0.0,11.75,21.75,0.0
2024-07-01 01:00:00,0.0,0.0,11.4,21.4,0.0
2024-07-01 01:30:00,0.0,0.0,11.15,21.15,0.0
2024-07-01 02:00:00,0.0,0.0,10.9,20.9,0.0
2024-07-01 02:30:00,0.0,0.0,10.85,20.85,0.0
2024-07-01 03:00:00,0.0,0.0,10.8,20.8,0.0
2024-07-01 03:30:00,0.0,0.0,10.95,20.95,0.0
2024-07-01 04:00:00,80.28060751747623,3.733940256312839,11.1,21.1,0.0
2024-07-01 04:30:00,80.28060751747623,3.733940256312839,11.45,21.45,0.0
2024-07-01 05:00:00,80.28060751747623,3.733940256312839,11.8,21.8,0.0
2024-07-01 05:30:00,0.0,0.0,12.15,22.15,0.0
2024-07-01 06:00:00,0.0,0.0,12.5,22.5,0.0
2024-07-01 06:30:00,0.0,0.0,12.7,22.7,0.0
2024-07-01 07:00:00,0.0,0.0,12.9,22.9,0.0
2024-07-01 07:30:00,0.0,0.0,13.3,23.3,0.0
2024-07-01 08:00:00,0.0,0.0,13.7,23.7,0.0
2024-07-01 08:30:00,0.0,0.0,14.15,24.15,0.0
2024-07-01 09:00:00,0.0,0.0,14.6,24.6,0.0
2024-07-01 09:30:00,0.0,0.0,14.5,24.5,0.0
2024-07-01 10:00:00,0.0,0.0,14.4,24.4,0.0
2024-07-01 10:30:00,23.617316298426037,1.0984676225023486,14.25,24.25,0.0
2024-07-01 11:00:00,23.617316298426037,1.0984676225023486,14.1,24.1,0.0
2024-07-01 11:30:00,0.0,0.0,14.35,24.35,1.0
2024-07-01 12:00:00,0.0,0.0,14.6,24.6,2.0
2024-07-01 12:30:00,0.0,0.0,14.6,24.6,2.0
2024-07-01 13:00:00,0.0,0.0,14.6,24.6,0.0
2024-07-01 13:30:00,0.0,0.0,14.45,24.45,1.0
2024-07-01 14:00:00,0.0,0.0,14.3,24.3,1.0
2024-07-01 14:30:00,0.0,0.0,14.2,24.2,1.0
2024-07-01 15:00:00,0.0,0.0,14.1,24.1,0.0
2024-07-01 15:30:00,0.0,0.0,14.25,24.25,0.0
2024-07-01 16:00:00,16.374217915470165,0.761583068823979,14.4,24.4,0.0
2024-07-01 16:30:00,16.374217915470165,0.761583068823979,14.4,24.4,0.0
2024-07-01 17:00:00,16.374217915470165,0.761583068823979,14.4,24.4,0.0
2024-07-01 17:30:00,16.374217915470165,0.761583068823979,14.2,24.2,0.0
2024-07-01 18:00:00,0.0,0.0,14.0,24.0,0.0
2024-07-01 18:30:00,0.0,0.0,13.9,23.9,0.0
2024-07-01 19:00:00,0.0,0.0,13.8,23.8,0.0
2024-07-01 19:30:00,0.0,0.0,13.45,23.45,0.0
2024-07-01 20:00:00,0.0,0.0,13.1,23.1,0.0
2024-07-01 20:30:00,0.0,0.0,12.65,22.65,0.0
2024-07-01 21:00:00,0.0,0.0,12.2,22.2,0.0
2024-07-01 21:30:00,0.0,0.0,12.2,22.2,0.0
2024-07-01 22:00:00,0.0,0.0,12.2,22.2,0.0
2024-07-01 22:30:00,0.0,0.0,11.85,21.85,0.0
2024-07-01 23:00:00,0.0,0.0,11.5,21.5,0.0
2024-07-01 23:30:00,0.0,0.0,11.3,21.3,0.0
2024-07-02 00:00:00,0.0,0.0,11.1,21.1,0.0
2024-07-02 00:30:00,0.0,0.0,10.95,20.95,0.0
2024-07-02 01:00:00,0.0,0.0,10.8,20.8,0.0
2024-07-02 01:30:00,0.0,0.0,10.8,20.8,0.0
2024-07-02 02:00:00,0.0,0.0,10.8,20.8,0.0
2024-07-02 02:30:00,0.0,0.0,10.8,20.8,0.0
2024-07-02 03:00:00,0.0,0.0,10.8,20.8,0.0
2024-07-02 03:30:00,0.0,0.0,10.7,20.7,0.0
2024-07-02 04:00:00,0.0,0.0,10.6,20.6,0.0
2024-07-02 04:30:00,0.0,0.0,10.85,20.85,0.0
2024-07-02 05:00:00,0.0,0.0,11.1,21.1,0.0
2024-07-02 05:30:00,0.0,0.0,11.45,21.45,0.0
2024-07-02 06:00:00,0.0,0.0,11.8,21.8,0.0
2024-07-02 06:30:00,0.0,0.0,12.25,22.25,0.0
2024-07-02 07:00:00,0.0,0.0,12.7,22.7,0.0
2024-07-02 07:30:00,0.0,0.0,13.1,23.1,0.0
2024-07-02 08:00:00,0.0,0.0,13.5,23.5,1.0
2024-07-02 08:30:00,0.0,0.0,13.9,23.9,0.0
2024-07-02 09:00:00,0.0,0.0,14.3,24.3,0.0
2024-07-02 09:30:00,0.0,0.0,14.35,24.35,0.0
2024-07-02 10:00:00,0.0,0.0,14.4,24.4,0.0
2024-07-02 10:30:00,0.0,0.0,15.1,25.1,0.0
2024-07-02 11:00:00,0.0,0.0,15.8,25.8,0.0
2024-07-02 11:30:00,0.0,0.0,16.1,26.1,0.0
2024-07-02 12:00:00,0.0,0.0,16.4,26.4,0.0
2024-07-02 12:30:00,0.0,0.0,15.65,25.65,0.0
2024-07-02 13:00:00,0.0,0.0,14.9,24.9,0.0
2024-07-02 13:30:00,0.0,0.0,14.5,24.5,0.0
2024-07-02 14:00:00,0.0,0.0,14.1,24.1,0.0
2024-07-02 14:30:00,0.0,0.0,13.8,23.8,0.0
2024-07-02 15:00:00,0.0,0.0,13.5,23.5,0.0
2024-07-02 15:30:00,0.0,0.0,12.95,22.95,0.0
2024-07-02 16:00:00,0.0,0.0,12.4,22.4,0.0
2024-07-02 16:30:00,0.0,0.0,12.15,22.15,0.0
2024-07-02 17:00:00,0.0,0.0,11.9,21.9,0.0
2024-07-02 17:30:00,0.0,0.0,11.9,21.9,0.0
2024-07-02 18:00:00,0.0,0.0,11.9,21.9,0.0
2024-07-02 18:30:00,0.0,0.0,11.6,21.6,0.0
2024-07-02 19:00:00,0.0,0.0,11.3,21.3,0.0
2024-07-02 19:30:00,0.0,0.0,11.25,21.25,0.0
2024-07-02 20:00:00,0.0,0.0,11.2,21.2,0.0
2024-07-02 20:30:00,0.0,0.0,11.05,21.05,0.0
2024-07-02 21:00:00,0.0,0.0,10.9,20.9,0.0
2024-07-02 21:30:00,0.0,0.0,10.75,20.75,0.0
2024-07-02 22:00:00,0.0,0.0,10.6,20.6,0.0
2024-07-02 22:30:00,0.0,0.0,10.5,20.5,0.0
2024-07-02 23:00:00,0.0,0.0,10.4,20.4,0.0
